absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,year_discovered,name_neo,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
27.3,9.216265499999999,20.6081961,2024-02-13,6047.397932,21967364689.393105,2017,YV8,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
26.3,14.6067964,32.6617897,2024-02-13,8976.1518628,58657252331.8722,2018,BO5,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
25.8,18.3888672,41.1187571,2024-02-13,14181.490697,55386732822.167046,2019,UO2,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
25.5,21.1132445,47.2106499,2024-02-13,15444.0917641,62878561045.758415,2020,BR5,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.1,40.230458,89.9580388,2024-02-13,16499.9040851,39099162116.738014,2020,FW2,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
22.95,68.3211199,152.7706684,2024-02-13,10269.5012599,42394180626.342224,2021,PQ6,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
22.93,68.9532874,154.184238,2024-02-13,10776.0869275,23666922394.160496,2000,WP19,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.19,38.5971268,86.3057993,2024-02-13,6241.3299038,34549951133.100266,2022,YL5,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
22.87,70.8851033,158.5039096,2024-02-13,8874.1142756,15069548572.875996,2024,AX,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
23.86,44.93192,100.4708274,2024-02-13,5295.6291619,15174038930.16446,2024,AX1,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
22.54,82.51919389999999,184.5185269,2024-02-13,20671.5592774,12309847281.493889,2024,AZ10,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.15,39.314701,87.91034389999999,2024-02-13,17548.3522014,1465152562.9078002,2024,CB1,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.13,39.6784754,88.7237683,2024-02-13,11174.9473459,23215011703.10203,2024,CM2,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
26.64,12.4897854,27.928009199999998,2024-02-13,6389.695006,1666618258.40485,2024,CD4,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
23.65,49.4942761,110.6725658,2024-02-13,18557.0355157,8377251371.505503,2024,CG4,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.93,27.4507982,61.381850699999994,2024-02-13,6821.9077722,10417704639.1037,2024,CO5,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
26.03,16.5407416,36.9862226,2024-02-13,8266.1921224,1690904530.1327689,2024,CB7,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.61,31.809363299999998,71.1278987,2024-02-13,4034.070315,28230807013.992516,2024,CF8,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
27.41,8.761026099999999,19.59025,2024-02-13,12515.342709300001,1216758628.943017,2024,DA,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
22.68,77.366861,172.9975604,2024-02-13,8829.366090900001,45354118472.242096,2024,CP8,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
27.94,6.8636476,15.347582599999999,2024-02-13,13242.3763409,1324223380.841542,2024,DD,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
26.16,15.5795524,34.8369383,2024-02-13,17612.3814593,2756634190.972005,2024,DH,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
24.49,33.616692099999995,75.1692087,2024-02-13,6487.1574157,16765298966.972528,2024,DG1,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
21.57,128.9896833,288.4297004,2024-02-13,11748.495095499999,29762717671.26717,2009,EF3,C5.0,18.0,791000.0,C,32.2,992.6,16.6,31.7,50.5,35.2,27.1
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
17.5,840.5334021000001,1879.4898244,2024-02-16,23688.8818034,65043227414.469284,2000,BD19,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
19.67,309.4246986,691.89466,2024-02-16,8705.6158569,66939530418.50354,2006,SO19,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
20.78,185.590173,414.99224280000004,2024-02-16,8917.0226769,19913642464.720585,1995,FO,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
22.06,102.933082,230.1653685,2024-02-16,5782.2832319,45181646713.924416,2005,EL169,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.75,118.7284988,265.4849942,2024-02-16,10526.7834808,20966390635.752483,2016,CK246,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
21.78,117.0994827,261.8424035,2024-02-16,14716.354191100001,42557801770.756454,2017,DV34,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
24.1,40.230458,89.9580388,2024-02-16,4934.1683892,64130870591.24142,2018,AL2,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,M3.0,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,M3.0,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,M3.0,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,M3.0,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
26.26,14.878357,33.2690178,2024-02-16,19554.764667699998,52926209019.8448,2022,CB1,M3.0,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,X2.5,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,X2.5,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,X2.5,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,X2.5,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,X2.5,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,C6.1,45.0,1613000.0,O,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,C6.1,38.0,726000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,C6.1,45.0,681000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,C6.1,25.0,565000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
25.56,20.53785,45.9240286,2024-02-16,12842.609274400002,43037817653.00841,2022,TW,C6.1,13.0,563000.0,C,15.4,1012.6,8.6,12.8,32.6,19.0,9.3
